2019-2020 500m Ladies

 5631	Charlotte Bruring                    	LA1	NED	 1.01,53	Utrecht (NED)            	16 Nov 2019
 5632	Floortje Goedhart                    	LC1	NED	 1.01,54	Breda (NED)              	28 Dec 2019
 5633	Amina Khasyanova                     	L? 	RUS	 1.01,55	Moscow (RUS)             	24 Jan 2020
 5634	Cristina Asztalos                    	L? 	ROU	 1.01,56	Inzell (GER)             	8 Feb 2020
 5635	Esmee Bonestroo                      	LYE	NED	 1.01,57	Dronten (NED)            	2 Nov 2019
 5635	Mare Smit                            	LYA	NED	 1.01,57	Heerenveen (NED)         	10 Nov 2019
 5637	Lyann Lukas                          	LYD	GER	 1.01,60	Berlin (GER)             	29 Feb 2020
 5638	Manouk de Vos                        	LYC	NED	 1.01,61	Alkmaar (NED)            	7 Mar 2020
 5639	Kristina Beltyukova                  	L? 	RUS	 1.01,63	Kirov (RUS)              	25 Jan 2020
 5640	Marielle Dijkers                     	L45	NED	 1.01,65	Den Haag (NED)           	8 Mar 2020
 5641	Maja Niemczuk                        	LYC	POL	 1.01,68	Zakopane (POL)           	15 Feb 2020
 5642	Nozomi Terashima                     	L? 	JPN	 1.01,69	Sapporo (JPN)            	16 Feb 2020
 5643	Thea Luisa Schmidt                   	LYC	GER	 1.01,70	Berlin (GER)             	29 Feb 2020
 5644	Diana Burovykh                       	L? 	RUS	 1.01,71	Krasnoyarsk (RUS)        	1 Mar 2020
 5645	Heleen van der Hulst-Hoogeveen       	L? 	NED	 1.01,72	Haarlem (NED)            	1 Feb 2020
 5646	Anastasiya Zasypkina-Popova          	L? 	RUS	 1.01,74	Moscow (RUS)             	26 Feb 2020
 5647	Izabella Borsos                      	L? 	ROU	 1.01,75	Inzell (GER)             	8 Feb 2020
 5647	Alina Bagaeva                        	L? 	RUS	 1.01,75	Kirov (RUS)              	24 Feb 2020
 5647	Lisa Suurland                        	L? 	NED	 1.01,75	Haarlem (NED)            	8 Mar 2020
 5647	Vibeke Gieskes                       	L45	NED	 1.01,75	Haarlem (NED)            	8 Mar 2020
 5651	Nelli Aksyonova                      	L? 	RUS	 1.01,76	Syktyvkar (RUS)          	25 Jan 2020
 5651	Sofya Zueva                          	LYA	RUS	 1.01,76	Perm (RUS)               	26 Jan 2020
 5653	Domenique Wolbers                    	L? 	NED	 1.01,77	Leeuwarden (NED)         	10 Nov 2019
 5653	Marije Postmus                       	LYB	NED	 1.01,77	Hoorn (NED)              	1 Mar 2020
 5653	Milana Kovalchuk                     	LYC	RUS	 1.01,77	Olenegorsk (RUS)         	18 Mar 2020
 5656	Mary Wong                            	L60	USA	 1.01,79	Salt Lake City (USA)     	12 Oct 2019
 5657	Darya Banagueva                      	LYD	RUS	 1.01,80	Khabarovsk (RUS)         	18 Jan 2020
 5658	Nelly Malyshevskaya                  	L? 	BLR	 1.01,82	Minsk (BLR)              	26 Oct 2019
 5658	Joelle Janz                          	L30	NOR	 1.01,82	Oslo - Frogner (NOR)     	8 Jan 2020
 5658	Rufina Sultankireeva                 	LYA	RUS	 1.01,82	Ekaterinburg (RUS)       	16 Feb 2020
 5658	Donna Neefjes                        	LYC	NED	 1.01,82	Hoorn (NED)              	7 Mar 2020
 5662	Kristina Kalyuzhnaya                 	L? 	KAZ	 1.01,83	Nur-Sultan (KAZ)         	4 Feb 2020
 5662	Polina Blazhova                      	L? 	RUS	 1.01,83	Divnogorsk (RUS)         	8 Mar 2020
 5662	Leah Fossum                          	LYA	NOR	 1.01,83	Hamar (NOR)              	8 Mar 2020
 5662	Fleur van Zeijl                      	LYA	NED	 1.01,83	Den Haag (NED)           	8 Mar 2020
 5666	Veronika Muratchina                  	LYB	RUS	 1.01,84	Chelyabinsk-Inga (RUS)   	21 Dec 2019
 5666	Darya Andryushina                    	L? 	RUS	 1.01,84	Moscow (RUS)             	24 Jan 2020
 5668	Siri Gihle Lund                      	L55	NOR	 1.01,85	Geithus (NOR)            	18 Dec 2019
 5668	Alisa Chachun                        	LYD	RUS	 1.01,85	Krasnoyarsk (RUS)        	25 Jan 2020
 5668	Natalia Grzyb                        	LYC	POL	 1.01,85	Tomaszów-Mazowiecki (POL)	16 Feb 2020
 5668	Antonia Caspers                      	LYA	GER	 1.01,85	Grefrath (GER)           	29 Feb 2020
 5672	Elyse Zielman                        	LYC	NED	 1.01,86	Dronten (NED)            	23 Nov 2019
 5672	Kira Czoj                            	LYD	RUS	 1.01,86	Divnogorsk (RUS)         	8 Mar 2020
 5674	Meike van Blokland                   	LYB	NED	 1.01,88	Amsterdam (NED)          	16 Feb 2020
 5675	Jade Keur                            	LC1	NED	 1.01,89	Deventer (NED)           	9 Nov 2019
 5676	Naomi Kammeraat                      	LYB	NED	 1.01,90	Leeuwarden (NED)         	1 Dec 2019
 5676	Lou Rambalsky                        	L? 	GER	 1.01,90	Erfurt (GER)             	22 Feb 2020
 5676	Emilie Velo                          	LYB	NOR	 1.01,90	Hamar (NOR)              	8 Mar 2020
 5679	Matilde Danieli                      	LYC	ITA	 1.01,91	Baselga di Pinè (ITA)    	23 Feb 2020
 5680	Alinda Pijper                        	LYB	NED	 1.01,92	Heerenveen (NED)         	5 Jan 2020
 5680	Amber Frombach                       	L? 	CAN	 1.01,92	Regina (CAN)             	1 Feb 2020
 5680	Elizaveta Gotovko                    	L? 	BLR	 1.01,92	Minsk (BLR)              	7 Mar 2020
 5683	Bente Klazinga                       	LYB	NED	 1.01,93	Groningen (NED)          	1 Feb 2020
 5684	Saaga Rintala                        	LYB	FIN	 1.01,94	Tomaszów-Mazowiecki (POL)	12 Oct 2019
 5684	Kseniya Glushhenko                   	L? 	RUS	 1.01,94	Kolomna (RUS)            	19 Jan 2020
 5684	Saskia Jukema                        	L? 	NED	 1.01,94	Enschede (NED)           	7 Mar 2020
 5684	Eva Shtakina                         	LYC	RUS	 1.01,94	Divnogorsk (RUS)         	8 Mar 2020
 5688	Cleopatra Munteanu                   	L? 	ROU	 1.01,95	Zakopane (POL)           	22 Dec 2019
 5688	Biborka Szep                         	L? 	ROU	 1.01,95	Inzell (GER)             	9 Feb 2020
 5690	Merel Dubbeldam                      	L? 	NED	 1.01,97	Amsterdam (NED)          	23 Nov 2019
 5690	Aleksandra Sheina                    	LYA	RUS	 1.01,97	Ekaterinburg (RUS)       	15 Feb 2020
 5692	Lisanne Indela                       	LYC	EST	 1.01,98	Zakopane (POL)           	22 Dec 2019
 5692	Olesya Tapinova                      	L? 	RUS	 1.01,98	Saint Petersburg (RUS)   	29 Feb 2020
 5694	Yana Valetova                        	L? 	BLR	 1.01,99	Minsk (BLR)              	8 Mar 2020
 5695	Lisanne Oppenhuizen                  	LYA	NED	 1.02,01	Heerenveen (NED)         	21 Dec 2019
 5696	Tong Wang                            	L? 	CHN	 1.02,03	Harbin (CHN)             	6 Dec 2019
 5696	Carla Albrecht                       	LYD	GER	 1.02,03	Erfurt (GER)             	23 Feb 2020
 5698	Juliëtte Bons                        	LC1	NED	 1.02,06	Breda (NED)              	8 Feb 2020
 5699	Kim Bakker                           	LYC	NED	 1.02,08	Dronten (NED)            	28 Dec 2019
 5699	Bea Visser                           	LYB	NED	 1.02,08	Leeuwarden (NED)         	23 Feb 2020
 5701	Weronika Sowik                       	LA1	POL	 1.02,09	Tomaszów-Mazowiecki (POL)	16 Feb 2020
 5701	Veronika Zhukova                     	L? 	RUS	 1.02,09	Saint Petersburg (RUS)   	29 Feb 2020
 5703	Anna Bakker                          	LN1	NED	 1.02,10	Breda (NED)              	15 Feb 2020
 5704	Viktoriya Androsova                  	L? 	RUS	 1.02,13	Moscow (RUS)             	6 Feb 2020
 5704	Pola Kupiec                          	LYA	POL	 1.02,13	Zakopane (POL)           	16 Feb 2020
 5706	Ekaterina Akhmatova                  	LYA	RUS	 1.02,16	Chelyabinsk (RUS)        	25 Oct 2019
 5707	Pia Treibenreif                      	LYD	ITA	 1.02,18	Collalbo (ITA)           	12 Jan 2020
 5708	Réka Molnár                          	L? 	HUN	 1.02,19	Budapest (HUN)           	1 Feb 2020
 5708	Nora Kristin Rue                     	LB1	NOR	 1.02,19	Gol (NOR)                	5 Mar 2020
 5710	Petra Boonstra                       	LYA	NED	 1.02,20	Heerenveen (NED)         	23 Feb 2020
 5710	Agrippina Kopylova                   	LYC	RUS	 1.02,20	Perm (RUS)               	4 Mar 2020
 5712	Yara Stadler                         	LYD	GER	 1.02,21	Inzell (GER)             	24 Nov 2019
 5712	Yuliya Grebneva                      	LB2	RUS	 1.02,21	Perm (RUS)               	8 Feb 2020
 5714	Vladislava Rudenko                   	LC1	RUS	 1.02,22	Khabarovsk (RUS)         	18 Jan 2020
 5715	Elizaveta Sedova                     	L? 	RUS	 1.02,24	Nizhny Novgorod (RUS)    	31 Jan 2020
 5715	Kirya Aldewereld                     	LN2	NED	 1.02,24	Den Haag (NED)           	8 Mar 2020
 5717	Ella van der Sijde                   	LC1	NED	 1.02,25	Utrecht (NED)            	22 Feb 2020
 5718	Gerhild Hüser                        	L60	GER	 1.02,26	Erfurt (GER)             	7 Dec 2019
 5718	Chantal de Vries                     	L? 	NED	 1.02,26	Utrecht (NED)            	25 Feb 2020
 5720	Songyi Wu                            	L? 	CHN	 1.02,28	Harbin (CHN)             	29 Nov 2019
 5721	Evelina Kupchinskaya                 	L? 	KAZ	 1.02,29	Nur-Sultan (KAZ)         	21 Nov 2019
 5721	Alisa Mikhajlova                     	L? 	RUS	 1.02,29	Moscow (RUS)             	25 Jan 2020
 5721	Hannah Nugteren                      	LYA	NED	 1.02,29	Breda (NED)              	15 Feb 2020
 5724	Felien Matser                        	LYC	NED	 1.02,30	Rotterdam (NED)          	18 Jan 2020
 5724	Nadezhda Chursina                    	L? 	RUS	 1.02,30	Saint Petersburg (RUS)   	22 Feb 2020
 5726	Lena Mothes                          	LYD	GER	 1.02,31	Erfurt (GER)             	21 Dec 2019
 5726	Sara Hemmer                          	L60	NOR	 1.02,31	Geithus (NOR)            	21 Feb 2020
 5728	Elina Satdinova                      	L? 	RUS	 1.02,33	Ekaterinburg (RUS)       	7 Dec 2019
 5728	Anne Maaike van Selm                 	LC1	NED	 1.02,33	Utrecht (NED)            	26 Jan 2020
 5730	Afke Brandenburg                     	L55	NED	 1.02,34	Leeuwarden (NED)         	1 Dec 2019
 5731	Naomi de Vries                       	LN4	NED	 1.02,35	Amsterdam (NED)          	23 Nov 2019
 5731	Juna Kiparra                         	LYD	GER	 1.02,35	Grefrath (GER)           	15 Feb 2020
 5731	Amelia Perkins                       	LC1	CAN	 1.02,35	Calgary (CAN)            	16 Feb 2020
 5731	Sonja Siddré                         	L45	NED	 1.02,35	Haarlem (NED)            	8 Mar 2020
 5735	Elizaveta Smirnova (2)               	LYC	RUS	 1.02,37	Krasnoyarsk (RUS)        	25 Jan 2020
 5735	Nila Benschop                        	LYC	NED	 1.02,37	Alkmaar (NED)            	8 Mar 2020
 5737	Anastasia Elena Bacila               	L? 	ROU	 1.02,38	Zakopane (POL)           	21 Dec 2019
 5737	Elisabeth Fötzsch                    	LYD	GER	 1.02,38	Dresden (GER)            	5 Feb 2020
 5739	Jordan Felicitas Ott                 	LYD	GER	 1.02,39	Erfurt (GER)             	23 Feb 2020
 5739	Vera Smirnova                        	L? 	RUS	 1.02,39	Vologda (RUS)            	29 Feb 2020
 5741	Valeriya Dementeva                   	L? 	RUS	 1.02,40	Irkutsk (RUS)            	14 Dec 2019
 5741	Zofia Lechowska                      	LYC	POL	 1.02,40	Tomaszów-Mazowiecki (POL)	22 Dec 2019
 5741	Ekaterina Sherstneva                 	L? 	RUS	 1.02,40	Kirov (RUS)              	25 Jan 2020
 5744	Taisiya Chernykh                     	L? 	RUS	 1.02,42	Moscow (RUS)             	6 Feb 2020
 5744	Kristina Churikova                   	LYB	RUS	 1.02,42	Ekaterinburg (RUS)       	16 Feb 2020
 5744	Isabel Segers                        	LYD	NED	 1.02,42	Tilburg (NED)            	8 Mar 2020
 5747	Lin Mae Tschi                        	LB1	NED	 1.02,46	Den Haag (NED)           	9 Nov 2019
 5747	Diana Zharkumbaeva                   	L? 	KAZ	 1.02,46	Nur-Sultan (KAZ)         	3 Mar 2020
 5749	Martha Trude Brehmer                 	LYD	SWE	 1.02,47	Tilburg (NED)            	15 Feb 2020
 5750	Erdenesaikhan Urtnasan               	LYB	MGL	 1.02,48	Ulaanbaatar (MGL)        	19 Jan 2020
 5751	Alena Czveleva                       	L? 	RUS	 1.02,49	Chelyabinsk (RUS)        	25 Oct 2019
 5751	Jill Dissel                          	LN2	NED	 1.02,49	Heerenveen (NED)         	29 Feb 2020
 5753	Darya Dogileva                       	LYC	RUS	 1.02,50	Divnogorsk (RUS)         	8 Mar 2020
 5753	Irene Molenaar                       	L? 	NED	 1.02,50	Haarlem (NED)            	8 Mar 2020
 5755	Emma Fokker                          	LB1	NED	 1.02,51	Utrecht (NED)            	17 Nov 2019
 5755	Alena Sitnikova                      	LC2	RUS	 1.02,51	Perm (RUS)               	23 Feb 2020
 5757	Meike Grietje de Groot               	LYA	NED	 1.02,52	Heerenveen (NED)         	28 Oct 2019
 5757	Cobi Bleeker                         	L55	NED	 1.02,52	Utrecht (NED)            	2 Feb 2020
 5759	Kseniya Makkelki                     	L? 	RUS	 1.02,53	Syktyvkar (RUS)          	25 Jan 2020
 5759	Ulyana Kuzmicheva                    	LYB	RUS	 1.02,53	Olenegorsk (RUS)         	7 Mar 2020
 5759	Ellen van Toor                       	L60	NED	 1.02,53	Den Haag (NED)           	8 Mar 2020
 5762	Polina Petrieva                      	LYB	RUS	 1.02,55	Olenegorsk (RUS)         	7 Mar 2020
 5763	Natalia Tulin                        	LYC	POL	 1.02,56	Tomaszów-Mazowiecki (POL)	7 Mar 2020
 5764	Olga Karabanova                      	L? 	RUS	 1.02,57	Kirov (RUS)              	25 Jan 2020
 5765	Yana Tarusova                        	L? 	RUS	 1.02,59	Kolomna (RUS)            	16 Feb 2020
 5766	Renske van Winkoop                   	LYF	NED	 1.02,60	Dronten (NED)            	15 Feb 2020
 5767	Nodoka Ootomo                        	L? 	JPN	 1.02,61	Chino (JPN)              	2 Feb 2020
 5768	Julia Zielińska                      	LYD	POL	 1.02,62	Tomaszów-Mazowiecki (POL)	22 Dec 2019
 5769	Gerbrich Hoogsteen                   	LYA	NED	 1.02,63	Leeuwarden (NED)         	10 Nov 2019
 5770	Joanne Hendriksen                    	LYE	NED	 1.02,64	Dronten (NED)            	21 Dec 2019
 5770	Darya Morozova (2)                   	LYC	RUS	 1.02,64	Divnogorsk (RUS)         	8 Mar 2020
 5772	Rinske Egers                         	LB1	NED	 1.02,66	Deventer (NED)           	25 Jan 2020
 5772	Bente van Bolhuis                    	LYC	NED	 1.02,66	Heerenveen (NED)         	8 Feb 2020
 5774	Alina Zemskova                       	L? 	RUS	 1.02,67	Barnaul (RUS)            	6 Jan 2020
 5775	Sara Pellegrini                      	LYE	ITA	 1.02,68	Collalbo (ITA)           	24 Nov 2019
 5775	Francien Coster                      	L50	NED	 1.02,68	Groningen (NED)          	1 Feb 2020
 5775	Elizaveta Chernaya                   	L? 	KAZ	 1.02,68	Nur-Sultan (KAZ)         	3 Mar 2020
 5778	Amira Barieva                        	L? 	RUS	 1.02,70	Nizhny Novgorod (RUS)    	7 Dec 2019
 5778	Viola Comba                          	LYC	ITA	 1.02,70	Baselga di Pinè (ITA)    	5 Jan 2020
 5778	Karina Malysheva                     	L? 	RUS	 1.02,70	Saint Petersburg (RUS)   	29 Feb 2020
 5781	Dominika Meszka                      	LYC	POL	 1.02,71	Tomaszów-Mazowiecki (POL)	22 Dec 2019
 5781	Alessia Borgers                      	LYC	NED	 1.02,71	Utrecht (NED)            	1 Mar 2020
 5781	Linde Boersen                        	L? 	NED	 1.02,71	Groningen (NED)          	7 Mar 2020
 5784	Olesya Rozhkova                      	L? 	RUS	 1.02,72	Ekaterinburg (RUS)       	18 Jan 2020
 5784	Sunniva Øverjordet                   	LYE	NOR	 1.02,72	Gol (NOR)                	23 Feb 2020
 5786	Aleksandra Newecka                   	LYC	POL	 1.02,75	Zakopane (POL)           	15 Feb 2020
 5787	Evgeniya Kirichenko                  	L? 	RUS	 1.02,77	Saint Petersburg (RUS)   	29 Feb 2020
 5787	Aleksandra Parfenova                 	L? 	RUS	 1.02,77	Divnogorsk (RUS)         	7 Mar 2020
 5789	Maartje van Dijck                    	LYD	NED	 1.02,78	Tilburg (NED)            	8 Mar 2020
 5790	Helena Powierża                      	L55	POL	 1.02,79	Tomaszów-Mazowiecki (POL)	9 Nov 2019
 5790	Claire Vermeulen                     	LYB	NED	 1.02,79	Den Haag (NED)           	5 Jan 2020
 5792	Nelli Stecz                          	L? 	RUS	 1.02,82	Irkutsk (RUS)            	3 Jan 2020
 5792	Marie Hagenbach                      	LN3	GER	 1.02,82	Berlin (GER)             	4 Jan 2020
 5794	Cootje Louwerse                      	L? 	NED	 1.02,83	Amsterdam (NED)          	8 Feb 2020
 5795	Ilnara Mustafina                     	L? 	KAZ	 1.02,84	Nur-Sultan (KAZ)         	27 Dec 2019
 5795	Sylke Nolen                          	LYE	NED	 1.02,84	Amsterdam (NED)          	16 Feb 2020
 5797	Marie Köbernick                      	LYD	GER	 1.02,88	Berlin (GER)             	29 Feb 2020
 5798	Lineke Jensma                        	LYB	NED	 1.02,89	Leeuwarden (NED)         	23 Feb 2020
 5799	Misora Sasaki                        	L? 	JPN	 1.02,90	Hachinohe-Nagane (JPN)   	26 Jan 2020
 5799	Anastasiya Fokeeva                   	L? 	RUS	 1.02,90	Saint Petersburg (RUS)   	29 Feb 2020
 5801	Nicole Matkevych                     	L? 	GER	 1.02,91	Frankfurt (GER)          	25 Jan 2020
 5802	Marjon van der Lugt                  	L? 	NED	 1.02,92	Haarlem (NED)            	7 Dec 2019
 5802	Noor Brandsen                        	LC1	NED	 1.02,92	Utrecht (NED)            	26 Jan 2020
 5804	Inge de Koning                       	LC1	NED	 1.02,93	Haarlem (NED)            	11 Jan 2020
 5804	Annarosa Rieu                        	LYB	NED	 1.02,93	Utrecht (NED)            	1 Mar 2020
 5804	Carolina Samuelsson                  	L35	SWE	 1.02,93	Trollhättan (SWE)        	1 Mar 2020
 5807	Siún Ní Dhúgáin                      	LB1	IRL	 1.02,95	Heerenveen (NED)         	29 Feb 2020
 5808	Mira Engen                           	LYC	NOR	 1.02,97	Hamar (NOR)              	7 Mar 2020
 5809	Antonina Schmidt                     	LYD	GER	 1.02,99	Grefrath (GER)           	15 Feb 2020
 5809	Yuliya Pichugina                     	L? 	RUS	 1.02,99	Kolomna (RUS)            	16 Feb 2020
 5809	Yuliya Borisova                      	L? 	RUS	 1.02,99	Saint Petersburg (RUS)   	29 Feb 2020
 5812	Lisa Zimmerling                      	LYC	AUT	 1.03,00	Collalbo (ITA)           	11 Jan 2020
 5812	Anne-Lieke Dekker                    	LYA	NED	 1.03,00	Enschede (NED)           	19 Jan 2020
 5814	Jen Forbes                           	L? 	CAN	 1.03,01	Winnipeg (CAN)           	11 Jan 2020
 5815	Mengyu Li                            	L? 	CHN	 1.03,02	Harbin (CHN)             	13 Dec 2019
 5815	Diny Bouwens                         	L60	NED	 1.03,02	Utrecht (NED)            	23 Feb 2020
 5815	Zofia Kałowska                       	LYF	POL	 1.03,02	Tomaszów-Mazowiecki (POL)	7 Mar 2020
 5818	Silke Dekker                         	LYB	NED	 1.03,07	Enschede (NED)           	18 Jan 2020
 5818	Vera Makarevich                      	LYD	BLR	 1.03,07	Eindhoven (NED)          	1 Mar 2020
 5820	Iris Pol                             	LYA	NED	 1.03,08	Enschede (NED)           	8 Feb 2020
 5820	Eva Kazakova                         	L? 	RUS	 1.03,08	Divnogorsk (RUS)         	8 Mar 2020
 5822	Irina Mukhametzyanova                	L? 	RUS	 1.03,09	Kirov (RUS)              	2 Mar 2020
 5823	Suus van der Slot                    	LC1	NED	 1.03,11	Haarlem (NED)            	1 Feb 2020
 5824	Ekaterina Smirnova (2007)            	LYA	RUS	 1.03,12	Birobidzhan (RUS)        	9 Feb 2020
 5825	Janet van Eyk-de Jong                	L? 	NED	 1.03,13	Amsterdam (NED)          	8 Feb 2020
 5826	Alina Zhukova                        	L? 	RUS	 1.03,14	Saint Petersburg (RUS)   	29 Feb 2020
 5826	Alyona Latyuk                        	L? 	RUS	 1.03,14	Divnogorsk (RUS)         	8 Mar 2020
 5828	Tirsa Hagoort                        	LYB	NED	 1.03,15	Utrecht (NED)            	26 Jan 2020
 5829	Sanne Bril                           	LSA	NED	 1.03,17	Utrecht (NED)            	30 Nov 2019
 5830	Valeriya Borodina                    	L? 	RUS	 1.03,18	Ekaterinburg (RUS)       	18 Jan 2020
 5831	Emma van Beek                        	LYD	NED	 1.03,20	Utrecht (NED)            	22 Feb 2020
 5832	July Seifert                         	LYD	GER	 1.03,21	Inzell (GER)             	24 Nov 2019
 5833	Renske te Nijenhuis                  	LYC	NED	 1.03,22	Dronten (NED)            	7 Mar 2020
 5834	Elizaveta Smirnova (2008)            	LYC	RUS	 1.03,23	Olenegorsk (RUS)         	11 Mar 2020
 5835	Bregt Hopman                         	LYC	NED	 1.03,24	Alkmaar (NED)            	1 Feb 2020
 5835	Tessa Botman (1994)                  	LSA	NED	 1.03,24	Hoorn (NED)              	2 Feb 2020
 5837	Moniek van Vliet                     	LC1	NED	 1.03,26	Heerenveen (NED)         	22 Feb 2020
 5838	Marit van Mullem                     	LC2	NED	 1.03,30	Deventer (NED)           	12 Oct 2019
 5838	Lotte Bergsma                        	LC1	NED	 1.03,30	Nijmegen (NED)           	18 Jan 2020
 5838	Reona Hagihara                       	L? 	JPN	 1.03,30	Chino (JPN)              	2 Feb 2020
 5841	Ekaterina Skvorczova                 	LYB	RUS	 1.03,32	Perm (RUS)               	4 Mar 2020
 5842	Syl de Jong                          	LB2	NED	 1.03,33	Inzell (GER)             	22 Oct 2019
 5843	Iris Ludwig-Nemeth                   	L60	GER	 1.03,34	Erfurt (GER)             	7 Dec 2019
 5843	Antonina Kostrzewska                 	LYC	POL	 1.03,34	Warsaw (POL)             	25 Jan 2020
 5843	Anastasiya Arlakova                  	L? 	RUS	 1.03,34	Kirov (RUS)              	25 Jan 2020
 5843	Olga Kuzneczova (1964)               	L55	RUS	 1.03,34	Chelyabinsk (RUS)        	14 Mar 2020
 5847	Charlotte Hofma                      	LA2	NED	 1.03,35	Amsterdam (NED)          	23 Nov 2019
 5847	Monique Zandbeek                     	LC1	NED	 1.03,35	Grefrath (GER)           	29 Feb 2020
 5847	Lotte Berndt                         	LYD	GER	 1.03,35	Dresden (GER)            	4 Mar 2020
 5850	Arina Ruban                          	L? 	RUS	 1.03,36	Moscow (RUS)             	4 Dec 2019
 5851	Darya Vecelis                        	L? 	RUS	 1.03,37	Irkutsk (RUS)            	21 Dec 2019
 5851	Eira Skogstad Lannergård             	LYB	NOR	 1.03,37	Hamar (NOR)              	8 Mar 2020
 5853	Natsuha Sakai                        	L? 	JPN	 1.03,38	Tomakomai (JPN)          	22 Feb 2020
 5854	Ruslana Fadeeva                      	LC1	RUS	 1.03,40	Birobidzhan (RUS)        	29 Dec 2019
 5854	Varvara Poskrebysheva                	L? 	RUS	 1.03,40	Kirov (RUS)              	25 Jan 2020
 5856	Mariya Petrovskaya                   	L? 	RUS	 1.03,41	Moscow (RUS)             	26 Dec 2019
 5856	Lise Marie Haugerød                  	L30	NOR	 1.03,41	Skien (NOR)              	11 Feb 2020
 5858	Norah van Elst                       	LYF	NED	 1.03,42	Dronten (NED)            	21 Dec 2019
 5859	Emma Ramselaar                       	LYA	NED	 1.03,43	Haarlem (NED)            	8 Feb 2020
 5859	Mieke Hof                            	LYD	NED	 1.03,43	Alkmaar (NED)            	29 Feb 2020
 5861	Neline Kruijmer                      	LYD	NED	 1.03,44	Utrecht (NED)            	8 Feb 2020
 5862	Sofiya Koshmanyuk                    	L? 	RUS	 1.03,48	Kirov (RUS)              	25 Jan 2020
 5863	Nikki Plug                           	LN2	NED	 1.03,49	Utrecht (NED)            	30 Nov 2019
 5863	Noor van Broekhuizen                 	LYA	NED	 1.03,49	Dronten (NED)            	8 Feb 2020
 5863	Frederike Graf                       	LYC	GER	 1.03,49	Berlin (GER)             	29 Feb 2020
 5863	Kseniya Smirnova                     	L? 	RUS	 1.03,49	Saint Petersburg (RUS)   	29 Feb 2020
 5863	Ann Douglas                          	L65	CAN	 1.03,49	Calgary (CAN)            	29 Feb 2020
 5868	Melissa Wilkinson                    	L? 	CAN	 1.03,50	Calgary (CAN)            	21 Dec 2019
 5869	Darya Minaeva                        	L? 	RUS	 1.03,51	Moscow (RUS)             	24 Jan 2020
 5870	Elizaveta Muraveva                   	L? 	RUS	 1.03,53	Nizhny Novgorod (RUS)    	29 Dec 2019
 5871	Sofiya Ugrina                        	LYB	RUS	 1.03,54	Perm (RUS)               	23 Feb 2020
 5872	Annageer Baas                        	LYC	NED	 1.03,55	Hoorn (NED)              	7 Mar 2020
 5873	Renske Anne de Vries                 	LB2	NED	 1.03,56	Leeuwarden (NED)         	1 Dec 2019
 5874	Isla Fairbairn                       	L? 	CAN	 1.03,60	Fort Saint John (CAN)    	23 Aug 2019
 5875	Sandra Aarsen-Maarse                 	L45	NED	 1.03,61	Haarlem (NED)            	8 Feb 2020
 5876	Noor Lutje Spelberg                  	LYD	NED	 1.03,62	Heerenveen (NED)         	8 Feb 2020
 5877	Tess Sietsma                         	LYD	NED	 1.03,63	Heerenveen (NED)         	25 Nov 2019
 5877	Merel Smits                          	LC2	NED	 1.03,63	Breda (NED)              	8 Feb 2020
 5879	Julia Visscher                       	LC1	NED	 1.03,64	Dronten (NED)            	11 Jan 2020
 5879	Odile de Winter                      	LYB	NED	 1.03,64	Groningen (NED)          	15 Feb 2020
 5881	Mariya Sibireva                      	L? 	RUS	 1.03,65	Kolomna (RUS)            	7 Jan 2020
 5882	Kato Siebenga                        	LN1	NED	 1.03,68	Amsterdam (NED)          	23 Nov 2019
 5882	Anastasiya Tarakanova                	LC1	RUS	 1.03,68	Divnogorsk (RUS)         	11 Jan 2020
 5884	Alyne Eelkje Goerres                 	LYD	NED	 1.03,70	Heerenveen (NED)         	10 Nov 2019
 5885	Christine van Dijk                   	L35	NED	 1.03,72	Amsterdam (NED)          	8 Feb 2020
 5886	Sarah Booij                          	LYE	NED	 1.03,73	Heerenveen (NED)         	7 Dec 2019
 5887	Merel Coster                         	LYA	NED	 1.03,74	Enschede (NED)           	9 Nov 2019
 5887	Femke Nijenhuis                      	LC1	NED	 1.03,74	Eindhoven (NED)          	7 Mar 2020
 5889	Maude Perron                         	LYD	CAN	 1.03,75	Lake Placid (USA)        	11 Jan 2020
 5890	Anna Martynova                       	LYD	RUS	 1.03,76	Khabarovsk (RUS)         	18 Jan 2020
 5890	Sverre Dijkman                       	LYA	NED	 1.03,76	Heerenveen (NED)         	23 Feb 2020
 5890	Kseniya Mikhajlova                   	LC1	RUS	 1.03,76	Olenegorsk (RUS)         	7 Mar 2020
 5893	Anastasiya Stepanceva                	L? 	RUS	 1.03,79	Moscow (RUS)             	4 Dec 2019
 5893	Mariya Davydova                      	L? 	BLR	 1.03,79	Minsk (BLR)              	13 Mar 2020
 5895	Alina Verzhbiczkaya                  	LYB	RUS	 1.03,80	Birobidzhan (RUS)        	8 Feb 2020
 5895	Antoinette Elbersen-Cornelissen      	L55	NED	 1.03,80	Baselga di Pinè (ITA)    	10 Feb 2020
 5897	Ciska Hoekstra                       	LYA	NED	 1.03,83	Alkmaar (NED)            	29 Feb 2020
 5898	Munkhbayar Nominjargal               	LC1	MGL	 1.03,87	Ulaanbaatar (MGL)        	18 Jan 2020
 5898	Paulien Groeneveld                   	LSA	NED	 1.03,87	Groningen (NED)          	8 Feb 2020
 5900	Alina Bukharkina                     	L? 	RUS	 1.03,88	Kirov (RUS)              	25 Jan 2020
